,churn,accountlength,internationalplan,voicemailplan,numbervmailmessages,totaldayminutes,totaldaycalls,totalevecalls,totalevecharge,totalnightminutes,totalnightcalls,totalintlcalls,totalintlcharge,numbercustomerservicecalls
3583,No,0.4305555555555555,1,1,0.0,0.4904358733145187,0.6810344827586208,0.4444444444444444,0.5663647105159512,0.4721759413528824,0.6923076923076923,0.4,0.5386363636363637,0.2
3584,No,0.1111111111111111,0,1,0.0,0.44590780809031044,0.49137931034482757,0.4017094017094017,0.5462780622292241,0.4218593802065978,0.6239316239316239,0.5000000000000001,0.631818181818182,0.2
3586,No,0.4907407407407407,1,0,0.5416666666666666,0.6726246472248354,0.6379310344827587,0.5213675213675214,0.5722725482473415,0.6544485171609464,0.5384615384615385,0.0,0.7181818181818183,0.2
3587,Yes,0.35648148148148145,1,1,0.0,0.6484791470680465,0.396551724137931,0.33333333333333337,0.8479716423788894,0.5024991669443519,0.6666666666666667,1.0,0.35,0.2
3588,No,0.4259259259259259,1,1,0.0,0.4847914706804641,0.7327586206896552,0.264957264957265,0.4147302087435998,0.6327890703098966,0.5897435897435898,0.20000000000000004,0.5272727272727273,0.0
3589,No,0.3657407407407407,1,1,0.0,0.5522107243650047,0.5948275862068966,0.6837606837606838,0.5643954312721543,0.4395201599466844,0.4017094017094017,0.0,0.5340909090909092,0.2
3590,No,0.5833333333333333,1,1,0.0,0.5685167764189402,0.5344827586206897,0.264957264957265,0.4300905868452146,0.13195601466177942,0.05982905982905984,0.4,0.46590909090909105,0.0
3591,No,0.37499999999999994,0,0,0.8541666666666666,0.30542489808717466,0.2758620689655172,0.6239316239316239,0.5868452146514375,0.6707764078640455,0.4017094017094017,0.7000000000000001,0.4772727272727273,0.2
3592,No,0.19907407407407407,1,1,0.0,0.6462841015992474,0.6551724137931034,0.6837606837606838,0.2760929499803072,0.4665111629456848,0.46153846153846156,0.4,0.6136363636363638,0.2
3593,No,0.31481481481481477,1,0,0.7916666666666666,0.7946064597052367,0.6896551724137931,0.4700854700854701,0.45332808192201657,0.2742419193602133,0.3846153846153846,0.20000000000000004,0.515909090909091,0.4
3594,No,0.4074074074074074,1,1,0.0,0.6158670429601757,0.5517241379310345,0.4017094017094017,0.529342260732572,0.6757747417527491,0.5470085470085471,0.30000000000000004,0.4113636363636364,0.0
3596,No,0.29166666666666663,1,0,0.6458333333333333,0.8228284728755095,0.6810344827586208,0.5299145299145299,0.6282000787711697,0.5401532822392536,0.6666666666666667,0.4,0.30000000000000004,0.6000000000000001
3597,No,0.7685185185185185,0,1,0.0,0.5070555032925682,0.6896551724137931,0.2991452991452992,0.7014572666404095,0.546151282905698,0.3931623931623932,0.30000000000000004,0.38636363636363646,0.0
3598,No,0.6388888888888888,1,1,0.0,0.13734713076199434,0.6379310344827587,0.6068376068376069,0.4086254430878299,0.40486504498500503,0.3418803418803419,0.30000000000000004,0.7409090909090911,0.2
3599,No,0.18518518518518517,1,1,0.0,0.5910943869551584,0.353448275862069,0.5811965811965812,0.4903505317053958,0.41119626791069647,0.41880341880341887,0.20000000000000004,0.7840909090909091,0.2
3600,No,0.4768518518518518,1,1,0.0,0.5324553151458138,0.2672413793103448,0.6666666666666667,0.34580543521071283,0.606797734088637,0.29059829059829057,0.7000000000000001,0.3318181818181818,0.6000000000000001
3601,Yes,0.7638888888888888,1,1,0.0,0.4305424898087175,0.49999999999999994,0.4358974358974359,0.3970066955494289,0.3298900366544485,0.4700854700854701,0.9,0.5568181818181819,0.2
3602,No,0.3101851851851851,1,1,0.0,0.47914706804640955,0.8017241379310345,0.4358974358974359,0.4596297755021662,0.8247250916361215,0.35897435897435903,0.1,0.5090909090909091,0.2
3603,No,0.35648148148148145,1,1,0.0,0.37786139855754153,0.3620689655172414,0.3846153846153846,0.5486411973217802,0.5811396201266246,0.5128205128205129,0.5000000000000001,0.42272727272727284,0.4
3604,Yes,0.27314814814814814,1,1,0.0,0.6318595170899969,0.44827586206896547,0.2564102564102564,0.8546671918077984,0.6101299566811063,0.4444444444444444,0.4,0.49090909090909096,0.2
3605,No,0.8472222222222222,1,1,0.0,0.46315459391658825,0.7844827586206897,0.6923076923076923,0.36549822764868056,0.35588137287570815,0.33333333333333337,0.30000000000000004,0.4545454545454546,0.2
3606,No,0.787037037037037,0,1,0.0,0.5396676074004391,0.353448275862069,0.5213675213675214,0.42890901929893654,0.4838387204265246,0.264957264957265,0.20000000000000004,0.3977272727272728,0.6000000000000001
3607,No,0.3101851851851851,1,1,0.0,0.4797742238946378,0.6293103448275863,0.7179487179487181,0.5655769988184324,0.40253248917027656,0.4786324786324787,0.7000000000000001,0.2886363636363637,0.8
3608,Yes,0.40277777777777773,1,1,0.0,0.8617121354656633,0.353448275862069,0.5299145299145299,0.39897597479322566,0.42385871376207934,0.5384615384615385,0.6000000000000001,0.22727272727272732,0.4
3609,No,0.5972222222222222,1,1,0.0,0.845406083411728,0.3189655172413793,0.5470085470085471,0.3253249310752264,0.37754081972675774,0.4786324786324787,0.30000000000000004,0.7000000000000001,0.2
3610,No,0.7175925925925926,1,1,0.0,0.4487300094073377,0.6120689655172413,0.41025641025641024,0.6939740055139819,0.5484838387204265,0.4358974358974359,0.30000000000000004,0.5386363636363637,0.0
3611,No,0.4212962962962963,1,0,0.5625,0.6713703355283789,0.7241379310344829,0.4444444444444444,0.334777471445451,0.7064311896034656,0.45299145299145305,0.30000000000000004,0.6568181818181819,0.2
3612,No,0.6944444444444444,1,0,0.6458333333333333,0.693634368140483,0.5172413793103448,0.46153846153846156,0.17920441118550615,0.4851716094635122,0.7350427350427351,0.1,0.5204545454545455,0.4
3613,Yes,0.35648148148148145,1,1,0.0,0.8497961743493259,0.6637931034482758,0.28205128205128205,0.35289484048838127,0.6847717427524158,0.5042735042735043,0.5000000000000001,0.3977272727272728,0.4
3614,Yes,0.46759259259259256,1,1,0.0,0.5133270617748511,0.603448275862069,0.6068376068376069,0.45057109098070103,0.6071309563478842,0.2991452991452992,0.4,0.4340909090909092,0.2
3615,No,0.6018518518518517,1,1,0.0,0.42677955471934775,0.3103448275862069,0.7863247863247864,0.3757384797164237,0.4465178273908697,0.3162393162393162,0.1,0.40454545454545465,0.4
3616,Yes,0.5833333333333333,0,1,0.0,0.6309187833176545,0.49999999999999994,0.4017094017094017,0.392674281213076,0.7607464178607131,0.264957264957265,0.30000000000000004,0.790909090909091,0.6000000000000001
3617,Yes,0.45833333333333326,1,1,0.0,0.8889934148635936,0.4396551724137931,0.4017094017094017,0.4107916502560063,0.28357214261912694,0.5128205128205129,0.4,0.5090909090909091,0.2
3618,No,0.4305555555555555,1,1,0.0,0.2975854499843211,0.6293103448275863,0.3162393162393162,0.4383615596691611,0.5168277240919694,0.3076923076923077,0.1,0.23181818181818184,0.6000000000000001
3619,No,0.37037037037037035,1,0,0.75,0.3595170899968642,0.5517241379310345,0.8205128205128205,0.5265852697912564,0.4115294901699434,0.3076923076923077,0.1,0.13409090909090912,0.4
3620,No,0.736111111111111,1,1,0.0,0.6823455628723738,0.7241379310344829,0.7264957264957266,0.6207168176447421,0.43718760413195606,0.49572649572649574,0.7000000000000001,0.5272727272727273,0.4
3621,No,0.45833333333333326,1,1,0.0,0.629664471621198,0.5517241379310345,0.7008547008547008,0.24497833792831827,0.6394535154948351,0.2136752136752137,0.0,0.4954545454545455,0.1
3622,No,0.35648148148148145,1,0,0.5416666666666666,0.5315145813734714,0.4827586206896552,0.2136752136752137,0.4643560456872784,0.5561479506831057,0.2222222222222222,0.20000000000000004,0.5636363636363637,0.0
3623,No,0.6388888888888888,0,1,0.0,0.48008780181875194,0.4310344827586207,0.6923076923076923,0.7656557699881844,0.6774408530489837,0.641025641025641,0.20000000000000004,0.515909090909091,0.6000000000000001
3624,No,0.40277777777777773,1,1,0.0,0.46817184070241463,0.853448275862069,0.7435897435897436,0.5309176841276093,0.5234921692769077,0.4273504273504274,0.6000000000000001,0.515909090909091,0.6000000000000001
3625,No,0.6990740740740741,1,0,0.8125,0.7011602383192224,0.8189655172413794,0.5213675213675214,0.6152028357621111,0.7245918027324223,0.6495726495726497,0.20000000000000004,0.4772727272727273,0.2
3626,No,0.662037037037037,1,1,0.0,0.24584509250548764,0.6637931034482758,0.3931623931623932,0.39621898385191023,0.39920026657780744,0.3504273504273504,0.30000000000000004,0.32500000000000007,0.0
3627,No,0.2037037037037037,0,0,0.8333333333333333,0.5001567889620572,0.6206896551724137,0.4871794871794872,0.7353288696337141,0.05664778407197599,0.32478632478632474,0.20000000000000004,0.5340909090909092,0.6000000000000001
3628,Yes,0.5833333333333333,0,1,0.0,0.9557855126999061,0.5603448275862069,0.41025641025641024,0.2969673099645529,0.5248250583138954,0.41025641025641024,0.6000000000000001,0.6568181818181819,0.2
3629,No,0.46759259259259256,1,1,0.0,0.15741611790529947,0.37068965517241376,0.5555555555555556,0.5809373769200472,0.26124625124958345,0.5299145299145299,0.1,0.5522727272727274,0.4
3630,Yes,0.2222222222222222,0,0,0.6666666666666666,0.4935716525556601,0.6551724137931034,0.6752136752136753,0.5829066561638441,0.514161946017994,0.6239316239316239,0.20000000000000004,0.7977272727272728,0.6000000000000001
3631,No,0.16203703703703703,1,1,0.0,0.37911571025399815,0.646551724137931,0.6752136752136753,0.507286333202048,0.6704431856047985,0.3162393162393162,0.30000000000000004,0.40454545454545465,0.4
3632,No,0.05555555555555555,1,1,0.0,0.4637817497648166,0.646551724137931,0.5128205128205129,0.5710909807010633,0.5521492835721427,0.5641025641025641,0.20000000000000004,0.42272727272727284,0.2
3633,No,0.37499999999999994,1,0,0.5625,0.4606459705236751,0.603448275862069,0.6324786324786326,0.6073257187869241,0.3698767077640786,0.45299145299145305,0.1,0.20909090909090913,0.0
3634,No,0.5092592592592592,1,1,0.0,0.4766384446534964,0.5689655172413792,0.5470085470085471,0.5068924773532887,0.6287904031989338,0.41025641025641024,0.30000000000000004,0.5272727272727273,0.6000000000000001
3635,No,0.6203703703703703,0,1,0.0,0.4945123863280025,0.9396551724137931,0.3504273504273504,0.5234344230011815,0.6204598467177609,0.6153846153846154,0.4,0.5522727272727274,0.4
3637,No,0.5601851851851851,1,0,0.7083333333333333,0.5820006271558482,0.6982758620689655,0.6923076923076923,0.5033477747144546,0.255248250583139,0.5470085470085471,0.0,0.5272727272727273,0.4
3638,Yes,0.4074074074074074,1,1,0.0,0.592348698651615,0.603448275862069,0.6324786324786326,0.45726664040961007,0.7140953015661446,0.5042735042735043,0.0,0.9022727272727274,0.0
3639,No,0.43981481481481477,1,1,0.0,0.3333333333333333,0.5172413793103448,0.5897435897435898,0.6408034659314691,0.39186937687437523,0.41025641025641024,0.1,0.42272727272727284,0.4
3640,No,0.48611111111111105,1,1,0.0,0.5227343994982754,0.4741379310344827,0.4017094017094017,0.685309176841276,0.38053982005998005,0.5470085470085471,0.30000000000000004,0.5454545454545456,0.4
3641,No,0.48611111111111105,1,1,0.0,0.3430542489808718,0.8103448275862069,0.7777777777777779,0.6408034659314691,0.3285571476174608,0.7777777777777779,0.4,0.5272727272727273,0.0
3642,No,0.3981481481481481,1,0,0.3333333333333333,0.7460018814675446,0.42241379310344823,0.5042735042735043,0.5994486018117369,0.31022992335888033,0.264957264957265,0.1,0.7727272727272729,0.2
3643,No,0.6666666666666666,1,1,0.0,0.5324553151458138,0.6120689655172413,0.4273504273504274,0.5045293422607325,0.5604798400533155,0.5213675213675214,0.20000000000000004,0.7409090909090911,1.0
3644,No,0.6249999999999999,1,0,0.5,0.09595484477892757,0.7931034482758621,0.4017094017094017,0.8129184718393069,0.2055981339553482,0.6239316239316239,0.5000000000000001,0.5454545454545456,0.0
3645,No,0.5092592592592592,1,1,0.0,0.45782376920664786,0.25862068965517243,0.42307692307692313,0.5892083497439937,0.3985338220593136,0.5213675213675214,0.5000000000000001,0.46590909090909105,0.4
3646,No,0.7685185185185185,0,1,0.0,0.38946378174976476,0.5689655172413792,0.5897435897435898,0.0760141788105553,0.5591469510163278,0.4871794871794872,0.30000000000000004,0.4772727272727273,0.0
3647,No,0.40277777777777773,1,1,0.0,0.4606459705236751,0.4741379310344827,0.6495726495726497,0.4478141000393855,0.6714428523825391,0.4017094017094017,0.30000000000000004,0.7613636363636365,0.0
3648,No,0.6018518518518517,1,1,0.0,0.7673251803073063,0.6551724137931034,0.4017094017094017,0.42536431666010244,0.579140286571143,0.5299145299145299,0.0,0.5272727272727273,0.4
3649,No,0.412037037037037,1,1,0.0,0.5412354970210097,0.32758620689655177,0.7094017094017095,0.7243009058684522,0.6981006331222928,0.4700854700854701,0.30000000000000004,0.5886363636363637,0.4
3650,No,0.4351851851851851,1,1,0.0,0.39479460645970527,0.4827586206896552,0.5726495726495727,0.9413154785348561,0.5321559480173277,0.2564102564102564,0.1,0.4113636363636364,0.2
3651,No,0.1898148148148148,1,0,0.3333333333333333,0.6939479460645971,0.32758620689655177,0.6752136752136753,0.5344623867664435,0.7384205264911696,0.8205128205128205,0.30000000000000004,0.44772727272727286,0.2
3652,No,0.31481481481481477,1,1,0.0,0.4741298212605832,0.4827586206896552,0.5726495726495727,0.19653406853091768,0.4045318227257581,0.5555555555555556,0.6000000000000001,0.16590909090909092,0.6000000000000001
3653,No,0.45370370370370366,1,1,0.16666666666666666,0.6318595170899969,0.6551724137931034,0.5299145299145299,0.28751476959432853,0.49483505498167274,0.46153846153846156,0.30000000000000004,0.6136363636363638,0.0
3654,No,0.32870370370370366,1,1,0.0,0.5032925682031986,0.5775862068965516,0.46153846153846156,0.8026782197715636,0.4825058313895369,0.6153846153846154,0.30000000000000004,0.5340909090909092,0.0
3655,No,0.40277777777777773,1,0,0.29166666666666663,0.8758231420507997,0.4310344827586207,0.37606837606837606,0.5167388735722726,0.6924358547150948,0.19658119658119655,0.30000000000000004,0.5362381583744856,1.0
3656,Yes,0.5185185185185185,1,1,0.0,0.9332079021636878,0.4741379310344827,0.23931623931623935,0.5754233950374162,0.5498167277574142,0.41025641025641024,0.1,0.7045454545454546,0.2
3657,No,0.6527777777777777,0,0,0.47916666666666663,0.25932894324239575,0.5258620689655171,0.5811965811965812,0.5915714848365498,0.4205264911696102,0.49572649572649574,0.30000000000000004,0.42272727272727284,0.2
3658,No,0.009259259259259259,1,1,0.0,0.5123863280025087,0.3879310344827586,0.5213675213675214,0.39897597479322566,0.6097967344218593,0.4017094017094017,0.20000000000000004,0.6136363636363638,0.8
3659,Yes,0.10185185185185186,1,1,0.0,0.42677955471934775,0.6896551724137931,0.3418803418803419,0.5718786923985821,0.0026657780739753334,0.7521367521367521,0.20000000000000004,0.5204545454545455,0.8
3660,No,0.34259259259259256,1,1,0.0,0.5183443085606774,0.7241379310344829,0.5213675213675214,0.48759354076408035,0.17627457514161948,0.41025641025641024,0.20000000000000004,0.37954545454545463,0.2
3661,No,0.6944444444444444,1,1,0.0,0.48980871746629034,0.42241379310344823,0.7264957264957266,0.33280819220165414,0.299566811062979,0.3931623931623932,0.9,0.5272727272727273,0.2
3662,No,0.41666666666666663,1,1,0.0,0.7275007839448103,0.1293103448275862,0.6068376068376069,0.4222134698700276,0.3768743752082639,0.2564102564102564,0.20000000000000004,0.275,0.2
3665,Yes,0.7638888888888888,1,0,0.6979166666666666,0.5556600815302603,0.5775862068965516,0.5555555555555556,0.23907050019692797,0.4938353882039321,0.4444444444444444,0.4,0.5454545454545456,1.0
3666,No,0.35648148148148145,1,1,0.0,0.3508936970837253,0.4827586206896552,0.45299145299145305,0.45844820795588814,0.32422525824725096,0.3504273504273504,0.1,0.5568181818181819,0.4
3667,Yes,0.31481481481481477,1,1,0.0,0.6158670429601757,0.6896551724137931,0.6153846153846154,0.7278456085072863,0.8387204265244919,0.7435897435897436,0.4,0.24545454545454545,0.8
3668,No,0.5601851851851851,1,1,0.0,0.4349325807463154,0.45689655172413796,0.6068376068376069,0.42024419062623075,0.34721759413528824,0.29059829059829057,0.4,0.3931818181818182,0.4
3669,No,0.6342592592592592,1,1,0.0,0.6161806208842898,0.5517241379310345,0.5811965811965812,0.5179204411185505,0.43285571476174606,0.5128205128205129,0.30000000000000004,0.5477272727272728,0.0
3670,No,0.08333333333333334,1,0,0.7083333333333333,0.5860771401693321,0.5948275862068966,0.6495726495726497,0.5915714848365498,0.3552149283572142,0.33333333333333337,0.9,0.5954545454545456,0.6000000000000001
3671,No,0.6481481481481481,1,1,0.0,0.37221699592348695,0.44827586206896547,0.35897435897435903,0.4131547853485624,0.44251916027990673,0.5811965811965812,0.5000000000000001,0.5522727272727274,0.6000000000000001
3672,No,0.36111111111111105,1,0,0.5625,0.5418626528692381,0.7155172413793103,0.5641025641025641,0.31587239070500195,0.5494835054981673,0.4700854700854701,0.30000000000000004,0.35,0.2
3673,No,0.787037037037037,1,1,0.0,0.7607400439009095,0.3103448275862069,0.6068376068376069,0.3974005513981882,0.5284905031656115,0.49572649572649574,0.20000000000000004,0.19545454545454546,0.0
3674,No,0.23148148148148148,1,1,0.0,0.06804640953276889,0.5517241379310345,0.3418803418803419,0.5277668373375344,0.5664778407197602,0.6239316239316239,0.20000000000000004,0.631818181818182,0.0
3675,Yes,0.5231481481481481,1,1,0.0,0.9614299153339606,0.6637931034482758,0.5384615384615385,0.36195352500984634,0.5664778407197602,0.7435897435897436,0.20000000000000004,0.5454545454545456,0.2
3676,No,0.449074074074074,1,1,0.0,0.46252743806836,0.15517241379310348,0.19658119658119655,0.2414336352894841,0.7077640786404533,0.49572649572649574,0.1,0.415909090909091,0.2
3677,No,0.4305555555555555,1,1,0.0,0.5979931012856695,0.45689655172413796,0.3846153846153846,0.46278062229224104,0.33555481506164614,0.5897435897435898,0.20000000000000004,0.44772727272727286,0.4
3678,No,0.45833333333333326,1,0,0.8125,0.58137347130762,0.2758620689655172,0.32478632478632474,0.5265852697912564,0.3955348217260914,0.4017094017094017,0.30000000000000004,0.5568181818181819,0.4
3679,No,0.5740740740740741,1,1,0.0,0.5161492630918784,0.5431034482758621,0.6923076923076923,0.24694761717211497,0.6377874041986005,0.4444444444444444,0.5000000000000001,0.15909090909090914,0.2
3680,No,0.37037037037037035,1,1,0.0,0.7660708686108498,0.3620689655172414,0.5555555555555556,0.3678613627412367,0.33188937020993,0.4444444444444444,0.5000000000000001,0.40454545454545465,0.4
